fecha,periodo,anio,trimestre,pib_real,importaciones_reales,exportaciones_reales,itcrm,pib_socios_indice,commodity_price_index,ln_pib_real,ln_importaciones_reales,ln_exportaciones_reales,ln_itcrm,ln_pib_socios,ln_commodity_price_index,d_ln_pib_real,d_ln_importaciones_reales,d_ln_exportaciones_reales,d_ln_itcrm,d_ln_pib_socios,d_ln_commodity_price_index,crecimiento_pib_aprox,crecimiento_importaciones_aprox,crecimiento_exportaciones_aprox,variacion_itcrm_aprox,crecimiento_pib_socios_aprox,variacion_commodities_aprox,trimestre_factor,dummy_q2,dummy_q3,dummy_q4,dummy_crisis_global,dummy_crisis_2018,dummy_covid
2016-10-01,2016 Q4,2016,4,693173.5493470578,185783.37864128867,140767.70716094368,90.23323667222243,132.57341765917087,70.39556879289,13.449035678777427,12.132336643024871,11.854866343850645,4.502397836716505,4.887136587512938,4.254130317900173,-0.0017425267350397178,-0.03826478872854899,-0.04273653177831882,-0.028164111349178178,9.052950313934716e-4,0.07074994865711037,-0.17425267350397178,-3.8264788728548993,-4.273653177831882,-2.816411134917818,0.09052950313934716,7.074994865711037,Q4,0,0,1,0,0,0
2017-01-01,2017 Q1,2017,1,681444.7661102224,194211.6667513001,134667.57440605693,88.60086092042903,133.7191961962702,73.87799125507,13.43197047930701,12.176703908994194,11.810564608891497,4.484141574498691,4.895742050438035,4.302414965668902,-0.017065199470417625,0.04436726596932239,-0.044301734959148575,-0.018256262217813735,0.008605462925097562,0.048284647768729094,-1.7065199470417625,4.436726596932239,-4.4301734959148575,-1.8256262217813735,0.8605462925097562,4.828464776872909,Q1,0,0,0,0,0,0
2017-04-01,2017 Q2,2017,2,778401.6764493167,211208.75068866156,150287.5619987416,84.28033121991413,134.72932926101504,70.07398208909666,13.56499796356348,12.260602263140864,11.920305817817333,4.434148518922501,4.903267797361651,4.249551570924608,0.13302748425646982,0.08389835414667068,0.10974120892583628,-0.04999305557619049,0.007525746923615628,-0.05286339474429358,13.302748425646982,8.389835414667068,10.974120892583628,-4.999305557619049,0.7525746923615628,-5.286339474429358,Q2,1,0,0,0,0,0
2017-07-01,2017 Q3,2017,3,721120.4268527941,229079.80670323674,153867.07257565853,91.41784054722537,135.26390293077498,72.28790278676999,13.488561429854622,12.341825722711544,11.943844343561144,4.5154406513954,4.907227706756187,4.280656795480157,-0.07643653370885772,0.08122345957067978,0.023538525743811434,0.08129213247289879,0.003959909394535721,0.03110522455554854,-7.643653370885772,8.122345957067978,2.3538525743811434,8.12921324728988,0.3959909394535721,3.110522455554854,Q3,0,1,0,0,0,0
2017-10-01,2017 Q4,2017,4,724592.9216389629,227978.62402592791,145441.11931488177,87.86449389920023,136.22512868018322,79.91544004737666,13.4933652887492,12.337007149269125,11.88752660544111,4.475795785648433,4.914308875083751,4.3809690762482605,0.004803858894577573,-0.004818573442419094,-0.05631773812003438,-0.03964486574696657,0.007081168327564669,0.10031228076810361,0.4803858894577573,-0.4818573442419094,-5.631773812003438,-3.9644865746966573,0.7081168327564669,10.031228076810361,Q4,0,0,1,0,0,0
2018-01-01,2018 Q1,2018,1,707324.2680572141,225441.6687326833,144939.93221966934,94.9231091472028,137.1191378901756,85.26146271861333,13.469244493275594,12.32581672921957,11.884074675019098,4.553067186479943,4.920850167564358,4.44572256716707,-0.024120795473605128,-0.011190420049555172,-0.0034519304220115288,0.07727140083150985,0.006541292480606309,0.06475349091880922,-2.4120795473605128,-1.1190420049555172,-0.3451930422011529,7.727140083150985,0.6541292480606309,6.475349091880922,Q1,0,0,0,0,0,0
2018-04-01,2018 Q2,2018,2,747428.2999545746,220135.48182057161,137726.1206501707,100.92949860144779,137.2333257460292,91.13117653729,13.52439365985317,12.301998462248342,11.833022359175997,4.614422239453308,4.92168258482013,4.512299968962279,0.05514916657757496,-0.023818266971227686,-0.051052315843101326,0.061355052973365076,8.324172557720999e-4,0.06657740179520921,5.514916657757496,-2.3818266971227686,-5.105231584310133,6.135505297336508,0.08324172557720999,6.657740179520921,Q2,1,0,0,0,1,0
2018-07-01,2018 Q3,2018,3,696101.5835218076,206728.92891598196,144474.37418546676,119.62673667113573,138.41814575778082,90.63714098687333,13.453250882002335,12.239163691929088,11.880857429530753,4.784376367294787,4.930279145555902,4.506864073712052,-0.07114277785083445,-0.06283477031925422,0.04783507035475587,0.16995412784147934,0.008596560735772307,-0.005435895250227141,-7.114277785083445,-6.283477031925422,4.783507035475587,16.995412784147934,0.8596560735772307,-0.5435895250227141,Q3,0,1,0,0,1,0
2018-10-01,2018 Q4,2018,4,678655.6203844536,171694.68040516032,160897.22038331695,121.52981190541574,138.21460893842786,84.82029610029333,13.427869091404709,12.053473064490419,11.988521057401277,4.80015959816009,4.928807614418494,4.440534854965762,-0.02538179059762591,-0.18569062743866915,0.10766362787052408,0.015783230865302755,-0.0014715311374082773,-0.06632921874629005,-2.538179059762591,-18.569062743866915,10.766362787052408,1.5783230865302755,-0.14715311374082773,-6.632921874629005,Q4,0,0,1,0,1,0
2019-01-01,2019 Q1,2019,1,665848.7152997089,168867.28177685314,145979.48694396392,117.51000612667666,138.76957939316983,80.31423779745667,13.40881776951446,12.036868370454043,11.891221390435561,4.76652348848334,4.932814855414644,4.385946912800428,-0.01905132189024883,-0.01660469403637599,-0.09729966696571601,-0.033636109676749903,0.004007240996149797,-0.054587942165333914,-1.905132189024883,-1.6604694036375989,-9.729966696571601,-3.3636109676749903,0.4007240996149797,-5.458794216533391,Q1,0,0,0,0,1,0
